"","codprov","depto","coddepto","circuito","mesa","electores","blancos","nulos","0060","0064","0181","0185","0186","0188","0501","0505","0542","0543"
"296","23","Capital","001","0010 ","0296",345,7,0,0,5,44,2,5,0,131,10,15,57
"297","23","Capital","001","0010 ","0297",346,3,7,5,14,31,5,1,0,116,18,17,50
"298","23","Capital","001","0010 ","0298",346,4,1,0,8,24,5,8,0,109,13,15,80
"299","23","Capital","001","0010 ","0299",346,4,3,1,10,49,2,3,2,104,16,13,60
"300","23","Capital","001","0010 ","0300",346,0,4,3,9,32,7,4,1,120,20,12,65
"301","23","Capital","001","0010 ","0301",346,2,2,3,12,30,5,7,2,111,10,14,62
"302","23","Capital","001","0010 ","0302",346,5,3,3,10,31,5,6,2,120,15,9,69
"303","23","Capital","001","0010 ","0303",347,2,4,1,18,40,4,7,1,94,11,8,69
"304","23","Capital","001","0010 ","0304",346,2,5,0,12,29,9,12,0,118,9,23,49
"305","23","Capital","001","0010 ","0305",346,0,8,4,11,19,8,9,1,122,17,18,57
"306","23","Capital","001","0010 ","0306",346,0,4,4,14,23,5,7,1,114,5,13,57
"307","23","Capital","001","0010 ","0307",347,0,5,1,11,38,10,2,2,121,10,13,57
"308","23","Capital","001","0010 ","0308",346,64,7,5,5,36,13,13,1,107,11,13,71
"309","23","Capital","001","0010 ","0309",344,4,3,6,9,31,7,3,0,106,13,18,64
"310","23","Capital","001","0010 ","0310",346,7,6,3,10,34,6,5,0,130,13,14,48
"311","23","Capital","001","0010 ","0311",347,1,4,4,11,29,7,2,5,104,20,6,63
"312","23","Capital","001","0010 ","0312",347,0,5,6,14,24,3,10,3,129,8,12,53
"313","23","Capital","001","0010 ","0313",346,4,2,1,11,33,4,3,5,117,12,9,66
"314","23","Capital","001","0010 ","0314",346,4,7,4,11,33,4,9,3,98,21,13,69
"315","23","Capital","001","0010A","0315",348,4,4,4,10,33,5,3,4,144,11,34,37
"316","23","Capital","001","0010A","0316",347,6,12,6,3,23,13,3,2,147,10,12,42
"317","23","Capital","001","0010A","0317",348,1,8,3,13,23,4,3,0,146,12,10,58
"318","23","Capital","001","0010A","0318",348,7,2,3,6,37,11,5,2,132,14,17,37
"319","23","Capital","001","0010A","0319",348,4,13,4,4,31,9,5,2,161,9,18,36
"320","23","Capital","001","0010A","0320",349,4,5,1,3,27,5,8,0,162,16,12,34
"321","23","Capital","001","0010A","0321",348,7,6,5,11,27,3,2,0,144,13,9,51
"322","23","Capital","001","0010A","0322",348,5,10,6,8,30,5,8,3,147,14,14,40
"323","23","Capital","001","0010A","0323",348,4,10,3,11,38,6,6,2,124,15,15,59
"324","23","Capital","001","0010A","0324",348,6,10,3,6,19,4,4,0,169,8,14,50
"325","23","Capital","001","0010A","0325",347,8,5,2,12,37,11,5,1,158,0,0,32
"326","23","Capital","001","0010A","0326",348,6,5,2,11,44,5,7,5,117,13,15,38
"327","23","Capital","001","0010A","0327",349,1,7,2,8,33,6,3,4,161,8,20,41
"328","23","Capital","001","0010A","0328",348,7,7,7,14,30,7,2,2,138,10,18,48
"329","23","Capital","001","0010A","0329",347,3,12,3,12,29,6,7,0,147,14,8,36
"330","23","Capital","001","0010A","0330",348,5,8,1,2,22,6,11,0,130,16,13,59
"331","23","Capital","001","0010A","0331",347,4,6,1,5,32,4,5,1,131,19,13,41
"332","23","Capital","001","0010A","0332",348,1,9,4,8,23,1,5,1,142,8,13,55
"333","23","Capital","001","0010A","0333",348,3,4,1,4,31,7,1,0,138,10,28,55
"334","23","Capital","001","0010A","0334",348,0,0,2,5,37,8,7,2,135,14,19,39
"335","23","Capital","001","0010A","0335",348,5,5,3,6,35,9,3,0,156,13,11,28
"336","23","Capital","001","0010A","0336",346,0,4,5,7,37,2,1,0,147,11,13,58
"337","23","Capital","001","0010A","0337",346,4,3,4,5,37,9,4,1,155,12,11,43
"338","23","Capital","001","0010A","0338",346,4,5,6,6,25,8,3,1,159,16,19,41
"339","23","Capital","001","0010A","0339",347,9,10,5,6,43,11,6,1,154,6,14,38
"340","23","Capital","001","0010A","0340",347,3,2,0,4,24,9,4,2,157,19,10,58
"341","23","Capital","001","0010A","0341",347,7,4,2,8,24,9,10,2,138,10,25,48
"342","23","Capital","001","0010A","0342",347,6,2,5,11,32,7,2,0,142,7,20,49
"343","23","Capital","001","0010A","0343",348,3,2,1,7,43,5,2,0,163,7,15,50
"344","23","Capital","001","0010A","0344",347,6,4,5,5,25,9,5,0,144,16,20,42
"345","23","Capital","001","0010A","0345",347,2,3,2,6,33,7,6,5,146,6,20,44
"346","23","Capital","001","0010A","0346",348,5,8,2,7,28,13,6,2,143,16,19,42
"347","23","Capital","001","0010A","0347",347,5,12,1,2,31,7,5,2,162,8,20,37
"348","23","Capital","001","0010A","0348",346,7,10,5,7,32,7,5,1,143,9,20,43
"349","23","Capital","001","0010A","0349",347,6,7,6,7,38,3,7,0,151,15,10,40
"350","23","Capital","001","0010A","0350",347,6,8,1,8,24,6,1,0,146,15,13,34
"351","23","Capital","001","0010A","0351",347,58,20,1,16,21,7,6,2,156,8,14,41
"352","23","Capital","001","0010A","0352",347,8,7,4,7,31,8,3,0,152,10,15,35
"353","23","Capital","001","0010A","0353",347,1,10,13,6,26,4,5,1,148,10,15,41
"354","23","Capital","001","0010A","0354",346,5,1,1,5,23,5,3,1,163,0,24,49
"355","23","Capital","001","0010A","0355",347,0,5,2,9,24,13,6,1,158,6,17,48
"356","23","Capital","001","0010A","0356",347,3,4,4,10,28,6,2,5,149,13,9,45
"357","23","Capital","001","0010A","0357",347,4,4,8,8,33,8,4,1,149,13,15,39
"358","23","Capital","001","0010A","0358",346,10,4,2,14,41,14,4,1,136,10,12,32
"359","23","Capital","001","0010A","0359",347,6,3,1,6,41,7,6,0,132,11,16,43
"360","23","Capital","001","0010A","0360",347,3,3,1,8,23,4,5,0,140,10,19,64
"361","23","Capital","001","0010A","0361",347,3,4,0,11,35,3,8,4,142,9,22,40
"362","23","Capital","001","0010A","0362",347,5,5,1,10,34,1,2,0,165,6,14,45
"363","23","Capital","001","0010A","0363",347,6,7,3,6,31,3,5,0,144,14,14,44
"364","23","Capital","001","0010A","0364",347,4,1,4,11,31,5,0,1,158,15,19,41
"365","23","Capital","001","0010A","0365",345,3,4,1,5,32,8,3,3,0,13,18,0
"366","23","Capital","001","0010A","0366",345,2,3,1,9,30,6,5,2,157,8,7,62
"367","23","Capital","001","0010A","0367",347,3,8,3,9,38,3,1,1,141,10,14,37
"368","23","Capital","001","0011 ","0368",342,3,2,8,6,40,5,3,3,128,8,10,69
"369","23","Capital","001","0011 ","0369",342,1,6,2,7,26,2,3,0,106,10,11,87
"370","23","Capital","001","0011 ","0370",340,5,5,13,7,22,1,4,0,98,8,9,107
"371","23","Capital","001","0011 ","0371",340,3,4,3,18,30,3,4,5,75,15,7,90
"372","23","Capital","001","0011 ","0372",340,5,2,5,16,23,5,6,1,103,11,8,79
"373","23","Capital","001","0011 ","0373",341,0,7,1,11,20,2,2,3,107,14,9,90
"374","23","Capital","001","0011 ","0374",338,4,4,4,9,22,2,5,2,101,7,10,110
"375","23","Capital","001","0011 ","0375",341,5,1,10,8,20,1,1,1,114,16,14,85
"376","23","Capital","001","0011 ","0376",339,4,3,1,9,26,1,4,3,140,11,7,66
"377","23","Capital","001","0011 ","0377",340,2,5,5,16,19,1,6,2,93,18,7,85
"378","23","Capital","001","0011 ","0378",340,8,3,4,21,25,6,6,2,118,10,8,62
"379","23","Capital","001","0011 ","0379",341,3,1,5,15,20,2,3,1,121,19,14,57
"380","23","Capital","001","0011 ","0380",341,3,1,4,9,29,7,3,2,91,14,16,87
"381","23","Capital","001","0011 ","0381",340,3,7,1,7,40,6,8,1,105,12,11,69
"382","23","Capital","001","0011 ","0382",341,5,5,2,7,41,2,9,1,111,7,10,66
"383","23","Capital","001","0011 ","0383",340,8,2,1,6,28,7,5,0,132,7,8,68
"384","23","Capital","001","0011 ","0384",340,5,6,6,13,19,4,6,0,110,20,20,65
"385","23","Capital","001","0011 ","0385",340,2,5,3,8,32,7,5,1,92,24,10,74
"386","23","Capital","001","0011 ","0386",340,6,4,2,10,23,6,5,3,121,18,10,77
"387","23","Capital","001","0011 ","0387",340,8,7,0,9,19,6,2,0,99,11,14,76
"388","23","Capital","001","0011 ","0388",340,3,0,6,10,25,5,6,0,88,15,14,89
"389","23","Capital","001","0011 ","0389",340,6,8,3,9,20,6,6,0,98,14,12,82
"390","23","Capital","001","0011 ","0390",340,2,3,3,11,29,4,3,1,96,7,18,83
"391","23","Capital","001","0011 ","0391",340,0,6,5,15,24,4,8,2,112,10,9,73
"392","23","Capital","001","0011 ","0392",340,3,7,0,13,30,1,6,2,134,14,6,62
"393","23","Capital","001","0011 ","0393",340,8,6,4,10,20,8,7,4,106,13,6,72
"394","23","Capital","001","0011 ","0394",341,5,8,2,15,23,3,4,2,101,13,15,81
"395","23","Capital","001","0011 ","0395",339,9,1,4,11,20,5,3,2,123,6,12,71
"396","23","Capital","001","0011 ","0396",339,1,3,1,9,19,2,7,1,122,11,9,73
"397","23","Capital","001","0011 ","0397",340,5,5,2,8,23,1,11,4,109,14,10,90
"398","23","Capital","001","0011 ","0398",339,4,2,4,9,27,3,4,0,100,13,13,75
"399","23","Capital","001","0011 ","0399",340,3,6,4,14,24,2,4,3,110,5,8,77
"400","23","Capital","001","0012 ","0400",341,1,4,1,19,20,3,9,2,72,10,11,123
"401","23","Capital","001","0012 ","0401",341,5,2,3,16,20,1,11,4,59,24,18,98
"402","23","Capital","001","0012 ","0402",340,2,3,1,24,29,6,7,3,62,13,13,115
"403","23","Capital","001","0012 ","0403",340,4,9,4,13,19,3,5,3,73,5,5,120
"404","23","Capital","001","0012 ","0404",341,1,1,2,20,19,1,7,0,65,21,14,115
"405","23","Capital","001","0012 ","0405",340,3,2,4,7,23,0,11,6,59,7,10,130
"406","23","Capital","001","0012 ","0406",340,2,2,1,13,23,2,14,8,70,11,11,106
"407","23","Capital","001","0012 ","0407",342,2,8,0,17,22,4,6,2,57,15,3,130
"408","23","Capital","001","0012 ","0408",341,5,2,0,13,26,5,6,4,66,28,11,102
"409","23","Capital","001","0012 ","0409",341,5,8,1,28,22,7,8,1,47,19,11,113
"410","23","Capital","001","0012 ","0410",341,3,4,1,15,33,2,5,3,72,13,13,90
"411","23","Capital","001","0012 ","0411",339,1,5,1,16,20,4,5,1,69,20,8,125
"412","23","Capital","001","0012 ","0412",338,2,7,2,14,31,3,6,1,68,19,8,88
"413","23","Capital","001","0012 ","0413",341,2,6,1,8,24,2,4,1,70,21,13,120
"414","23","Capital","001","0012 ","0414",341,1,6,1,15,27,2,7,2,64,30,10,96
"415","23","Capital","001","0012 ","0415",341,2,2,2,15,21,5,9,5,66,22,7,101
"416","23","Capital","001","0012 ","0416",341,2,5,3,8,19,3,9,4,48,13,11,134
"417","23","Capital","001","0012 ","0417",339,0,0,0,14,20,0,4,4,57,15,10,116
"418","23","Capital","001","0012 ","0418",342,1,4,2,21,14,0,7,3,63,15,7,117
"419","23","Capital","001","0012 ","0419",341,2,5,1,12,23,4,10,4,57,17,18,103
"420","23","Capital","001","0012 ","0420",340,3,9,3,14,25,0,7,3,67,12,10,113
"421","23","Capital","001","0012 ","0421",341,2,1,0,25,30,8,10,2,45,15,9,116
"422","23","Capital","001","0012 ","0422",340,3,1,1,22,26,1,8,1,49,10,10,129
"423","23","Capital","001","0012 ","0423",341,2,8,2,17,24,2,7,0,64,18,7,115
"424","23","Capital","001","0012 ","0424",341,2,9,2,21,23,5,6,2,44,14,11,120
"425","23","Capital","001","0012 ","0425",340,3,7,2,15,19,2,3,6,74,14,10,124
"426","23","Capital","001","0012 ","0426",341,0,7,1,14,23,5,5,2,83,16,14,97
"427","23","Capital","001","0012 ","0427",340,4,2,2,14,21,2,9,3,61,28,8,89
"428","23","Capital","001","0012 ","0428",341,6,8,2,18,26,6,4,1,50,14,10,120
"429","23","Capital","001","0012 ","0429",340,2,7,8,14,16,0,8,0,78,12,2,101
"430","23","Capital","001","0012 ","0430",340,1,6,2,19,29,5,6,4,58,23,8,91
"431","23","Capital","001","0012 ","0431",341,1,6,3,18,27,4,2,6,65,24,7,92
"432","23","Capital","001","0012 ","0432",341,3,7,2,24,24,0,7,4,56,16,9,124
"433","23","Capital","001","0012 ","0433",341,2,9,2,20,27,2,4,7,70,16,6,98
"434","23","Capital","001","0012 ","0434",340,2,7,2,24,18,1,4,3,48,19,6,133
"435","23","Capital","001","0012 ","0435",338,1,4,2,12,19,1,5,4,67,21,10,128
"436","23","Capital","001","0012 ","0436",340,1,8,3,14,26,4,7,3,57,19,15,93
"437","23","Capital","001","0012A","0437",347,4,2,2,15,42,4,5,5,94,14,12,86
"438","23","Capital","001","0012A","0438",347,2,3,2,22,36,5,8,0,85,15,13,79
"439","23","Capital","001","0012A","0439",348,4,4,1,9,37,3,10,2,94,17,12,82
"440","23","Capital","001","0012A","0440",348,7,5,3,11,41,3,8,2,100,6,13,87
"441","23","Capital","001","0012A","0441",348,1,4,2,9,41,4,5,4,78,15,16,87
"442","23","Capital","001","0012A","0442",348,6,3,2,11,39,4,4,3,93,13,13,79
"443","23","Capital","001","0012A","0443",351,0,4,1,11,35,1,4,5,96,13,14,78
"444","23","Capital","001","0012A","0444",348,3,5,1,11,31,2,11,6,107,11,18,81
"445","23","Capital","001","0012A","0445",348,2,3,4,12,34,1,5,2,86,13,11,92
"446","23","Capital","001","0012A","0446",348,6,10,3,14,34,4,16,6,80,18,12,67
"447","23","Capital","001","0012A","0447",348,2,5,0,9,37,6,11,4,80,19,11,76
"448","23","Capital","001","0012A","0448",348,6,7,1,14,33,1,8,6,81,16,10,90
"449","23","Capital","001","0012A","0449",348,4,3,2,8,32,3,5,1,112,10,14,66
"450","23","Capital","001","0012A","0450",348,3,7,5,11,29,3,13,3,86,16,10,73
"451","23","Capital","001","0012A","0451",348,3,2,3,10,37,5,5,2,69,10,14,93
"452","23","Capital","001","0012A","0452",346,4,2,2,14,34,5,9,3,72,17,11,90
"453","23","Capital","001","0012A","0453",348,2,0,0,9,35,8,8,3,104,11,9,99
"454","23","Capital","001","0012A","0454",348,3,5,1,17,32,4,9,6,80,15,10,74
"455","23","Capital","001","0012A","0455",347,2,6,1,12,43,8,7,6,85,16,6,81
"456","23","Capital","001","0012A","0456",348,3,5,0,9,24,1,6,5,108,15,14,81
"457","23","Capital","001","0012A","0457",347,2,10,1,9,31,3,5,3,84,17,9,76
"458","23","Capital","001","0012A","0458",347,5,8,3,9,40,6,12,4,81,22,22,67
"459","23","Capital","001","0012A","0459",346,1,5,5,21,41,7,7,2,78,26,16,60
"460","23","Capital","001","0012A","0460",346,3,13,6,10,43,3,5,4,84,5,14,85
"461","23","Capital","001","0012A","0461",346,8,5,2,14,39,3,10,5,74,18,16,73
"462","23","Capital","001","0012A","0462",348,5,0,5,20,52,8,5,3,104,18,8,52
"463","23","Capital","001","0012A","0463",347,3,6,5,10,27,6,11,3,96,23,12,63
"464","23","Capital","001","0013 ","0464",340,3,4,6,7,29,4,4,2,110,12,13,83
"465","23","Capital","001","0013 ","0465",342,3,7,2,9,24,5,15,4,82,18,15,82
"466","23","Capital","001","0013 ","0466",343,2,4,0,10,27,4,6,3,86,18,12,13
"467","23","Capital","001","0013 ","0467",342,3,7,3,12,27,1,4,0,73,17,12,113
"468","23","Capital","001","0013 ","0468",338,1,5,1,23,24,6,6,2,55,0,7,116
"469","23","Capital","001","0013 ","0469",342,2,3,3,16,38,1,4,3,83,14,11,97
"470","23","Capital","001","0013 ","0470",341,2,1,2,23,24,2,13,1,91,20,19,78
"471","23","Capital","001","0013 ","0471",342,3,4,1,9,22,2,9,0,73,17,12,99
"472","23","Capital","001","0013 ","0472",342,3,3,4,11,26,2,4,4,61,12,12,113
"473","23","Capital","001","0013 ","0473",342,5,7,2,12,20,4,5,3,73,20,3,107
"474","23","Capital","001","0013 ","0474",342,6,9,2,15,20,2,6,0,62,16,8,116
"475","23","Capital","001","0013 ","0475",342,2,4,0,12,27,10,10,1,57,20,13,113
"476","23","Capital","001","0013 ","0476",342,2,4,3,16,28,5,10,3,60,11,9,122
"477","23","Capital","001","0013 ","0477",342,5,1,0,11,15,2,4,6,70,20,14,116
"478","23","Capital","001","0013 ","0478",342,2,4,5,10,26,3,8,3,82,12,9,86
"479","23","Capital","001","0013 ","0479",341,10,4,2,7,33,2,8,4,81,0,7,91
"480","23","Capital","001","0013 ","0480",342,2,3,2,16,11,3,7,1,74,13,8,106
"481","23","Capital","001","0013 ","0481",342,7,4,1,15,21,0,5,6,79,19,8,88
"482","23","Capital","001","0013 ","0482",342,2,6,3,9,23,2,12,1,80,17,21,96
"483","23","Capital","001","0013 ","0483",342,4,4,1,13,19,2,3,1,90,15,8,89
"484","23","Capital","001","0013 ","0484",342,1,3,2,28,26,2,5,3,67,15,8,105
"485","23","Capital","001","0013 ","0485",341,3,6,2,24,22,5,9,1,67,8,12,109
"486","23","Capital","001","0013 ","0486",342,3,9,1,7,27,5,8,3,72,21,9,95
"487","23","Capital","001","0013 ","0487",341,6,1,0,10,15,3,6,3,95,20,15,90
"488","23","Capital","001","0013 ","0488",342,2,1,4,15,26,6,9,5,72,17,9,95
"489","23","Capital","001","0013 ","0489",342,8,5,2,14,22,4,3,1,86,16,5,93
"490","23","Capital","001","0013 ","0490",340,2,6,3,10,31,1,4,1,109,12,7,89
"491","23","Capital","001","0013 ","0491",339,6,6,1,11,18,4,4,4,84,18,14,80
"492","23","Capital","001","0013 ","0492",341,3,5,3,19,24,5,3,6,78,19,12,94
"493","23","Capital","001","0013 ","0493",342,5,2,1,9,28,3,6,1,93,18,9,89
"494","23","Capital","001","0013 ","0494",341,1,10,1,25,19,4,5,0,90,9,11,81
"495","23","Capital","001","0013 ","0495",341,10,6,1,13,26,0,13,1,89,12,8,94
"496","23","Capital","001","0013 ","0496",342,8,5,2,9,38,5,9,2,70,12,14,83
"497","23","Capital","001","0013 ","0497",340,3,15,3,12,28,8,4,0,89,13,9,78
"498","23","Capital","001","0013A","0498",328,3,4,2,13,26,2,2,5,89,9,10,85
"499","23","Capital","001","0013A","0499",328,2,3,3,21,39,4,5,3,83,18,6,79
"500","23","Capital","001","0013A","0500",328,4,1,0,8,23,2,4,2,88,14,11,86
"501","23","Capital","001","0013A","0501",328,2,6,3,13,24,9,6,3,76,16,11,79
"502","23","Capital","001","0013A","0502",328,3,2,3,14,42,4,11,4,87,18,8,70
"503","23","Capital","001","0013A","0503",327,3,4,2,12,30,0,5,7,84,16,15,67
"504","23","Capital","001","0013A","0504",327,2,10,1,10,29,5,6,4,89,16,11,79
"505","23","Capital","001","0013A","0505",327,4,3,4,11,33,0,7,5,66,11,13,94
"506","23","Capital","001","0013A","0506",327,2,4,3,15,28,2,4,2,87,15,15,68
"507","23","Capital","001","0013A","0507",325,2,3,3,13,33,2,8,3,82,10,11,84
"508","23","Capital","001","0013A","0508",327,4,3,2,10,25,6,5,3,61,19,14,101
"509","23","Capital","001","0013A","0509",327,6,9,2,8,25,2,8,3,84,10,9,71
"510","23","Capital","001","0013A","0510",327,5,8,3,6,35,2,3,2,83,25,14,78
"511","23","Capital","001","0013A","0511",327,10,11,1,20,34,5,11,5,71,11,11,72
"512","23","Capital","001","0014 ","0512",350,3,5,4,12,33,7,12,2,75,10,15,91
"513","23","Capital","001","0014 ","0513",350,2,3,3,10,31,4,8,5,89,12,13,91
"514","23","Capital","001","0014 ","0514",350,3,5,1,12,17,9,1,1,85,19,15,102
"515","23","Capital","001","0014 ","0515",349,2,5,2,10,32,3,11,3,118,9,10,86
"516","23","Capital","001","0014 ","0516",350,4,8,0,7,26,9,6,3,79,16,17,107
"517","23","Capital","001","0014 ","0517",349,6,8,0,10,25,1,4,2,110,20,7,77
"518","23","Capital","001","0014 ","0518",350,6,9,2,14,19,6,9,0,87,11,11,96
"519","23","Capital","001","0014 ","0519",351,1,7,2,15,28,4,10,2,72,15,18,90
"520","23","Capital","001","0014 ","0520",350,3,7,0,11,41,6,6,2,79,11,11,86
"521","23","Capital","001","0014 ","0521",349,4,4,3,21,25,10,9,3,95,18,8,75
"522","23","Capital","001","0014 ","0522",351,1,1,2,6,31,6,6,1,101,10,19,99
"523","23","Capital","001","0014 ","0523",350,1,6,2,7,27,3,7,0,104,17,9,88
"524","23","Capital","001","0014 ","0524",349,3,2,2,8,23,5,5,1,115,18,3,91
"525","23","Capital","001","0014 ","0525",350,3,3,3,17,26,3,5,3,90,14,8,100
"526","23","Capital","001","0014 ","0526",350,5,3,2,19,26,3,9,3,106,13,3,77
"527","23","Capital","001","0014 ","0527",350,3,1,9,12,30,7,4,2,80,12,7,110
"528","23","Capital","001","0014 ","0528",350,1,7,2,25,29,5,4,2,78,20,10,96
"529","23","Capital","001","0014 ","0529",349,3,8,1,13,33,9,4,3,83,12,12,101
"530","23","Capital","001","0014 ","0530",349,2,7,3,6,31,8,4,3,114,20,14,61
"531","23","Capital","001","0014 ","0531",350,3,5,1,6,17,4,4,2,76,22,10,111
"532","23","Capital","001","0014 ","0532",350,6,6,3,14,31,6,1,2,75,9,11,121
"533","23","Capital","001","0014 ","0533",350,9,1,2,14,27,6,11,1,88,13,10,96
"534","23","Capital","001","0014 ","0534",350,5,1,1,8,36,2,7,3,89,12,12,95
"535","23","Capital","001","0014 ","0535",350,5,4,1,19,17,9,8,2,76,24,9,90
"536","23","Capital","001","0014 ","0536",350,4,10,2,18,29,3,2,0,98,20,10,94
"537","23","Capital","001","0014 ","0537",349,3,3,3,11,23,7,6,1,86,25,15,91
"538","23","Capital","001","0014 ","0538",349,3,2,0,14,25,6,5,3,116,12,20,77
"539","23","Capital","001","0014 ","0539",351,4,5,2,8,26,5,4,1,104,16,11,79
"540","23","Capital","001","0014 ","0540",350,9,0,2,16,31,4,6,4,96,22,5,87
"541","23","Capital","001","0014 ","0541",350,3,8,2,13,34,4,3,4,96,12,11,84
"542","23","Capital","001","0014 ","0542",350,4,1,2,9,18,5,6,3,82,14,13,115
"543","23","Capital","001","0014 ","0543",350,3,2,0,20,36,6,2,1,110,11,9,75
"544","23","Capital","001","0014 ","0544",350,5,4,2,11,36,2,8,4,81,17,12,94
"545","23","Capital","001","0014 ","0545",350,4,9,8,12,31,7,4,5,77,9,15,88
"546","23","Capital","001","0014 ","0546",350,3,3,2,8,34,4,3,2,110,6,24,83
"547","23","Capital","001","0014 ","0547",350,3,6,4,20,20,3,7,2,95,9,6,88
"548","23","Capital","001","0014 ","0548",349,5,4,4,14,26,10,4,0,89,10,14,94
"549","23","Capital","001","0014 ","0549",349,4,9,1,14,25,6,4,3,91,13,11,99
"550","23","Capital","001","0014 ","0550",349,3,4,2,17,19,9,5,1,119,5,10,80
"551","23","Capital","001","0014 ","0551",350,1,1,2,16,36,5,5,1,96,10,14,95
"552","23","Capital","001","0014 ","0552",350,4,5,2,15,39,6,2,4,64,14,14,94
"553","23","Capital","001","0014 ","0553",350,3,5,3,6,27,4,10,7,83,20,7,100
"554","23","Capital","001","0014 ","0554",350,0,8,3,12,31,16,3,3,94,9,9,85
"555","23","Capital","001","0014 ","0555",350,10,3,0,11,31,6,3,1,104,11,11,82
"556","23","Capital","001","0014 ","0556",349,6,3,2,14,35,4,4,2,92,17,4,89
"557","23","Capital","001","0014 ","0557",350,7,4,0,14,30,4,4,3,82,20,20,91
"558","23","Capital","001","0014 ","0558",350,2,1,2,20,26,8,5,2,86,12,14,98
"559","23","Capital","001","0014 ","0559",349,5,2,1,9,24,4,5,1,80,16,2,108
"560","23","Capital","001","0014 ","0560",349,2,8,1,8,23,4,3,1,110,15,9,92
"561","23","Capital","001","0014 ","0561",350,8,5,2,9,24,4,8,2,107,8,15,73
"562","23","Capital","001","0014 ","0562",349,2,12,2,15,33,10,8,1,92,10,13,89
"563","23","Capital","001","0014 ","0563",349,3,1,1,12,29,5,2,0,94,11,13,105
"564","23","Capital","001","0014 ","0564",349,4,4,2,10,25,6,5,1,62,12,18,117
"565","23","Capital","001","0014 ","0565",350,4,5,3,14,22,8,6,1,81,24,10,104
"566","23","Capital","001","0014A","0566",347,4,5,4,13,35,6,6,2,136,12,10,53
"567","23","Capital","001","0014A","0567",347,3,7,4,6,43,10,7,1,145,8,13,38
"568","23","Capital","001","0014A","0568",347,5,1,3,10,33,3,5,2,135,8,12,50
"569","23","Capital","001","0014A","0569",347,7,4,2,7,30,14,6,3,115,16,14,64
"570","23","Capital","001","0014A","0570",347,7,7,2,10,37,5,8,2,151,6,8,33
"571","23","Capital","001","0014A","0571",347,8,2,4,2,26,5,3,1,166,7,14,45
"572","23","Capital","001","0014A","0572",349,6,6,2,13,29,4,2,1,138,7,14,60
"573","23","Capital","001","0014A","0573",347,6,5,4,12,28,2,2,1,136,7,11,58
"574","23","Capital","001","0014A","0574",346,5,1,3,15,41,6,7,4,121,11,13,51
"575","23","Capital","001","0014A","0575",346,7,7,6,5,27,4,8,1,149,11,15,30
"576","23","Capital","001","0014A","0576",346,1,11,5,9,29,7,0,1,135,9,15,54
"577","23","Capital","001","0014A","0577",346,7,7,5,7,28,7,7,0,137,15,10,52
"578","23","Capital","001","0014A","0578",346,6,5,5,14,48,12,5,1,135,6,7,52
"579","23","Capital","001","0014A","0579",346,9,6,2,6,28,3,4,2,129,5,12,63
"580","23","Capital","001","0014A","0580",347,4,5,1,20,40,2,8,2,144,9,9,43
"581","23","Capital","001","0014A","0581",346,2,3,0,14,42,3,2,5,128,10,15,53
"582","23","Capital","001","0014A","0582",347,0,14,3,7,37,10,5,1,142,9,11,58
"583","23","Capital","001","0014A","0583",346,5,7,4,11,21,12,6,0,134,12,18,47
