codprov,depto,coddepto,circuito,mesa,validos,electores,blancos,nulos,fpv,cmb,fit,mpc
23,Capital,001,0015B,0685,273,350,61,2,93,75,9,35
23,Capital,001,0015B,0686,294,346,45,1,113,77,10,49
23,Capital,001,0015B,0687,290,348,48,0,88,98,13,43
23,Capital,001,0015B,0688,272,346,38,4,86,112,12,24
23,Capital,001,0015B,0689,296,348,56,1,93,107,12,28
23,Capital,001,0015B,0690,296,346,39,2,100,101,15,41
23,Capital,001,0015B,0691,226,347,3,3,99,80,6,38
23,Capital,001,0015B,0692,259,345,2,4,100,98,13,46
23,Capital,001,0015B,0693,297,347,52,0,99,102,10,34
23,Capital,001,0015B,0694,245,346,0,0,83,148,14,0
23,Capital,001,0015B,0695,281,346,34,4,108,86,10,43
23,Capital,001,0015B,0696,267,345,49,2,94,87,7,30
23,Capital,001,0015B,0697,282,348,38,3,85,107,10,42
23,Capital,001,0015B,0698,276,347,46,1,80,112,9,29
23,Capital,001,0015B,0699,275,345,57,6,82,81,11,44
23,Capital,001,0015B,0700,287,347,43,7,87,101,14,42
23,Capital,001,0015B,0701,282,344,59,0,80,99,12,32
23,Capital,001,0015B,0702,302,352,36,0,140,76,9,41
23,Capital,001,0015B,0703,283,344,50,1,86,95,14,38
23,Capital,001,0015B,0704,274,346,44,3,91,86,13,40
23,Capital,001,0015B,0705,257,346,2,0,97,101,16,41
23,Capital,001,0015B,0706,296,346,47,0,106,83,13,47
23,Capital,001,0015B,0707,305,348,62,2,111,83,9,40
23,Capital,001,0015B,0708,286,345,65,1,95,88,9,29
23,Capital,001,0015B,0709,284,346,51,3,86,115,6,26
23,Capital,001,0015B,0710,278,344,67,8,80,98,14,19
23,Capital,001,0015B,0711,296,347,38,4,100,120,15,23
23,Capital,001,0015B,0712,287,348,58,1,107,89,16,17
23,Capital,001,0015B,0713,274,345,47,6,102,85,7,33
23,Capital,001,0015B,0714,270,346,69,1,85,89,7,20
23,Capital,001,0015B,0715,227,345,2,0,105,71,10,39
23,Capital,001,0015B,0716,289,349,38,0,113,90,7,41
23,Capital,001,0015B,0717,310,346,56,0,104,101,10,39
23,Capital,001,0015B,0718,290,345,53,2,86,110,13,28
23,Capital,001,0015B,0719,289,348,54,0,93,96,14,32
23,Capital,001,0015B,0720,253,346,46,2,103,98,6,0
23,Capital,001,0015B,0721,296,351,59,0,88,101,21,27
23,Capital,001,0015B,0722,287,345,46,2,113,81,12,35
23,Capital,001,0015B,0723,295,346,68,1,95,76,8,48
23,Capital,001,0015B,0724,267,347,51,6,100,89,9,18
23,Capital,001,0015B,0725,218,345,1,4,90,99,8,20
23,Capital,001,0015B,0726,287,347,43,3,123,84,10,27
23,Capital,001,0015B,0727,197,346,3,7,87,77,14,16
23,Capital,001,0015B,0728,284,344,83,1,73,96,10,22
23,Capital,001,0015B,0729,264,344,59,2,91,108,6,0
23,Capital,001,0015B,0730,262,346,19,11,115,96,12,20
23,Capital,001,0015B,0731,184,345,0,0,78,74,12,20
23,Capital,001,0015B,0732,284,344,49,0,95,85,5,50
23,Capital,001,0015B,0733,285,346,59,6,106,95,6,19
23,Capital,001,0015B,0734,288,345,83,2,96,93,8,8
23,Capital,001,0016 ,0735,272,344,53,2,56,132,7,24
23,Capital,001,0016 ,0736,281,343,35,1,71,130,13,32
23,Capital,001,0016 ,0737,286,343,31,0,65,147,13,30
23,Capital,001,0016 ,0738,282,344,51,1,41,139,18,33
23,Capital,001,0016 ,0739,283,343,45,0,54,124,20,40
23,Capital,001,0016 ,0740,246,344,31,1,41,155,19,0
23,Capital,001,0016 ,0741,290,344,46,0,68,135,8,33
23,Capital,001,0016 ,0742,278,346,49,3,37,139,19,34
23,Capital,001,0016 ,0743,285,345,38,0,56,139,13,39
23,Capital,001,0016 ,0744,273,343,36,1,50,140,15,32
23,Capital,001,0016 ,0745,289,344,35,1,58,144,18,34
23,Capital,001,0016 ,0746,279,344,42,5,60,134,19,24
23,Capital,001,0016 ,0747,277,345,34,8,53,137,15,38
23,Capital,001,0016 ,0748,267,344,35,4,44,139,12,37
23,Capital,001,0016 ,0749,278,347,40,0,41,148,8,41
23,Capital,001,0016 ,0750,279,345,42,2,74,117,13,33
23,Capital,001,0016 ,0751,310,345,69,0,53,130,20,38
23,Capital,001,0016 ,0752,283,343,38,3,64,140,12,29
23,Capital,001,0016 ,0753,286,341,50,2,45,149,14,28
23,Capital,001,0016 ,0754,254,343,1,5,44,162,13,34
23,Capital,001,0016 ,0755,284,347,51,1,55,135,11,32
23,Capital,001,0016 ,0756,278,344,47,3,45,154,9,23
23,Capital,001,0016 ,0757,281,348,49,4,46,150,14,22
23,Capital,001,0016 ,0758,277,343,44,2,50,142,4,37
23,Capital,001,0016 ,0759,259,346,32,2,49,136,7,35
23,Capital,001,0016 ,0760,271,344,40,0,67,111,15,38
23,Capital,001,0016 ,0761,278,343,41,1,54,139,13,31
23,Capital,001,0016 ,0762,269,342,34,2,55,134,8,38
23,Capital,001,0016 ,0763,268,342,55,1,57,119,9,28
23,Capital,001,0016 ,0764,288,343,43,0,47,148,11,39
23,Capital,001,0016 ,0765,279,343,39,3,50,131,16,43
23,Capital,001,0016 ,0766,273,343,51,1,56,123,9,34
23,Capital,001,0016 ,0767,295,342,65,1,49,143,12,26
23,Capital,001,0016 ,0768,279,343,31,1,50,159,10,29
23,Capital,001,0016 ,0769,263,344,51,1,58,110,16,28
23,Capital,001,0016 ,0770,255,342,54,5,49,138,14,0
23,Capital,001,0016 ,0771,273,344,57,0,59,118,18,21
23,Capital,001,0016 ,0772,226,342,0,0,43,139,11,33
23,Capital,001,0016 ,0773,273,344,41,5,53,154,4,21
23,Capital,001,0016 ,0774,270,346,41,1,49,125,16,39
23,Capital,001,0016 ,0775,272,344,48,0,50,116,19,39
23,Capital,001,0016A,0776,289,348,61,3,71,109,16,32
23,Capital,001,0016A,0777,297,348,51,1,75,119,13,39
23,Capital,001,0016A,0778,299,347,48,5,69,119,24,39
23,Capital,001,0016A,0779,292,348,50,2,55,139,11,37
23,Capital,001,0016A,0780,281,349,52,2,67,112,14,36
23,Capital,001,0016A,0781,304,349,60,0,66,133,6,39
23,Capital,001,0016A,0782,290,349,52,0,59,130,19,30
23,Capital,001,0016A,0783,288,349,44,3,55,130,11,48
23,Capital,001,0016A,0784,298,348,42,2,63,146,13,34
23,Capital,001,0016A,0785,296,348,53,2,73,108,19,43
23,Capital,001,0016A,0786,309,349,44,1,52,143,20,50
23,Capital,001,0016A,0787,258,348,45,4,66,135,12,0
23,Capital,001,0016A,0788,262,349,0,0,66,135,24,37
23,Capital,001,0016A,0789,309,347,49,1,67,149,10,34
23,Capital,001,0016A,0790,306,348,69,0,49,126,17,45
23,Capital,001,0016A,0791,292,350,41,2,90,116,9,36
23,Capital,001,0016A,0792,298,346,55,1,74,124,6,39
23,Capital,001,0016A,0793,310,346,50,0,81,126,7,46
23,Capital,001,0016A,0794,291,346,50,1,57,135,16,33
23,Capital,001,0016A,0795,301,347,47,0,63,138,27,26
23,Capital,001,0016A,0796,286,346,44,0,63,132,13,34
23,Capital,001,0016A,0797,296,346,46,0,82,119,17,32
23,Capital,001,0016A,0798,257,347,2,0,65,140,10,40
23,Capital,001,0016A,0799,251,345,2,1,68,126,15,40
23,Capital,001,0016A,0800,285,349,60,3,63,122,0,40
23,Capital,001,0016A,0801,292,347,36,0,64,135,17,40
23,Capital,001,0016A,0802,302,347,47,1,84,120,12,39
23,Capital,001,0016A,0803,293,347,61,1,63,127,17,25
23,Capital,001,0016A,0804,287,346,55,1,66,115,14,37
23,Capital,001,0016A,0805,294,346,59,3,59,124,20,32
23,Capital,001,0016A,0806,289,348,58,0,56,112,20,43
23,Capital,001,0016A,0807,301,349,57,5,62,149,7,26
23,Capital,001,0016A,0808,303,350,48,1,57,147,12,39
23,Capital,001,0016A,0809,306,348,43,2,66,147,17,33
23,Capital,001,0016A,0810,291,349,42,4,70,113,23,43
23,Capital,001,0017 ,0811,281,348,45,3,58,120,16,42
23,Capital,001,0017 ,0812,289,349,31,3,88,122,15,33
23,Capital,001,0017 ,0813,278,348,26,1,63,129,10,50
23,Capital,001,0017 ,0814,277,351,53,1,78,111,4,31
23,Capital,001,0017 ,0815,273,347,50,8,56,124,12,31
23,Capital,001,0017 ,0816,283,348,37,1,78,115,12,41
23,Capital,001,0017 ,0817,283,349,36,0,68,119,14,46
23,Capital,001,0017 ,0818,275,349,23,2,84,121,13,34
23,Capital,001,0017 ,0819,276,351,61,10,66,106,11,32
23,Capital,001,0017 ,0820,286,348,39,1,51,149,12,35
23,Capital,001,0017 ,0821,277,350,38,0,65,113,14,47
23,Capital,001,0017 ,0822,278,349,50,0,81,115,8,24
23,Capital,001,0017 ,0823,258,348,37,1,43,150,13,15
23,Capital,001,0017 ,0824,280,350,35,0,70,122,18,35
23,Capital,001,0017 ,0825,281,350,47,1,54,123,16,41
23,Capital,001,0017 ,0826,279,353,32,3,71,143,6,27
23,Capital,001,0017 ,0827,278,351,47,1,64,113,17,37
23,Capital,001,0017 ,0828,282,349,41,2,61,146,6,28
23,Capital,001,0017 ,0829,273,351,55,1,71,102,17,28
23,Capital,001,0017 ,0830,243,348,0,0,92,104,7,40
23,Capital,001,0017 ,0831,261,350,40,2,54,122,16,29
23,Capital,001,0017 ,0832,285,349,60,0,70,117,12,26
23,Capital,001,0017 ,0833,266,348,42,7,72,107,10,35
23,Capital,001,0017 ,0834,278,346,41,0,84,105,12,36
23,Capital,001,0017 ,0835,273,346,49,7,62,115,17,30
23,Capital,001,0017 ,0836,240,348,0,0,65,117,16,42
23,Capital,001,0017 ,0837,281,350,34,0,71,132,13,31
23,Capital,001,0017 ,0838,238,349,1,2,72,113,16,36
23,Capital,001,0017 ,0839,285,350,36,1,69,128,16,36
23,Capital,001,0017 ,0840,282,347,41,1,74,131,9,27
23,Capital,001,0017 ,0841,284,351,40,2,74,112,17,41
23,Capital,001,0017 ,0842,281,350,38,0,60,137,10,36
23,Capital,001,0017 ,0843,293,348,47,0,61,122,21,42
23,Capital,001,0017 ,0844,283,348,42,2,70,130,7,34
23,Capital,001,0017 ,0845,274,351,43,2,103,69,17,42
23,Capital,001,0017 ,0846,279,348,40,0,71,130,7,31
23,Capital,001,0017 ,0847,279,348,48,0,70,121,13,27
23,Capital,001,0017 ,0848,267,348,55,1,82,82,7,41
23,Capital,001,0017 ,0849,280,349,47,1,79,128,11,15
23,Capital,001,0017 ,0850,281,350,59,0,74,122,15,11
23,Capital,001,0017 ,0851,279,348,27,1,59,135,19,39
23,Capital,001,0017 ,0852,270,347,50,0,79,95,13,33
23,Capital,001,0017 ,0853,273,348,57,2,70,115,14,17
23,Capital,001,0017 ,0854,279,349,63,1,55,124,12,25
23,Capital,001,0017 ,0855,284,353,69,2,78,112,9,16
23,Capital,001,0017 ,0856,270,350,43,2,48,148,13,18
23,Capital,001,0017A,0857,312,350,42,2,66,165,7,32
23,Capital,001,0017A,0858,295,349,50,1,65,136,9,35
23,Capital,001,0017A,0859,292,349,42,0,50,168,15,17
23,Capital,001,0017A,0860,310,349,35,0,58,170,19,28
23,Capital,001,0017A,0861,294,350,26,1,53,161,10,44
23,Capital,001,0017A,0862,292,349,33,2,77,143,12,27
23,Capital,001,0017A,0863,299,350,52,1,50,164,18,15
23,Capital,001,0017A,0864,287,350,39,1,44,168,12,24
23,Capital,001,0017A,0865,304,348,47,0,59,158,12,28
23,Capital,001,0017A,0866,284,349,53,3,40,153,17,21
23,Capital,001,0017A,0867,291,350,42,0,53,149,16,31
23,Capital,001,0017A,0868,296,348,35,0,46,170,9,36
23,Capital,001,0017A,0869,306,348,53,0,63,145,19,26
23,Capital,001,0017A,0870,298,350,43,1,61,162,11,21
23,Capital,001,0017A,0871,293,349,50,1,62,133,17,31
23,Capital,001,0017A,0872,263,349,1,1,51,148,23,40
23,Capital,001,0017A,0873,295,350,43,0,64,135,13,40
23,Capital,001,0017A,0874,293,349,43,0,33,163,19,35
23,Capital,001,0017A,0875,295,349,28,1,62,144,18,43
