codprov,depto,coddepto,circuito,mesa,validos,electores,blancos,nulos,fr,fit,cmb,pj
23,Capital,001,0012A,0443,264,338,4,4,59,27,102,72
23,Capital,001,0012A,0444,263,338,1,7,61,24,99,78
23,Capital,001,0012A,0445,268,338,0,3,67,13,110,78
23,Capital,001,0012A,0446,262,338,2,6,80,14,79,87
23,Capital,001,0012A,0447,253,338,4,5,68,8,90,83
23,Capital,001,0012A,0448,254,338,4,6,68,13,92,77
23,Capital,001,0012A,0449,244,337,2,2,57,13,106,66
23,Capital,001,0012A,0450,265,337,0,1,65,15,92,93
23,Capital,001,0012A,0451,260,337,2,7,58,12,92,96
23,Capital,001,0012A,0452,278,337,7,5,69,19,115,68
23,Capital,001,0012A,0453,267,337,4,3,61,17,99,86
23,Capital,001,0012A,0454,262,337,1,3,56,17,96,92
23,Capital,001,0012A,0455,259,337,1,4,66,12,94,86
23,Capital,001,0012A,0456,264,337,1,0,66,20,80,97
23,Capital,001,0012A,0457,263,337,0,9,58,12,105,88
23,Capital,001,0012A,0458,261,337,3,3,59,15,100,84
23,Capital,001,0012A,0459,273,337,4,0,66,11,103,89
23,Capital,001,0012A,0460,243,337,0,2,59,15,93,76
23,Capital,001,0013 ,0461,281,345,5,5,47,22,98,109
23,Capital,001,0013 ,0462,267,345,1,2,58,16,122,70
23,Capital,001,0013 ,0463,275,345,0,6,64,25,110,76
23,Capital,001,0013 ,0464,262,345,4,4,45,21,127,65
23,Capital,001,0013 ,0465,265,344,4,3,62,12,111,76
23,Capital,001,0013 ,0466,285,344,4,3,60,22,119,80
23,Capital,001,0013 ,0467,265,344,2,3,52,22,121,68
23,Capital,001,0013 ,0468,251,344,0,4,60,13,105,73
23,Capital,001,0013 ,0469,264,344,2,3,39,24,135,64
23,Capital,001,0013 ,0470,271,344,1,3,62,19,109,80
23,Capital,001,0013 ,0471,264,344,1,3,45,17,128,73
23,Capital,001,0013 ,0472,274,344,2,1,44,20,144,64
23,Capital,001,0013 ,0473,264,344,1,3,49,28,111,75
23,Capital,001,0013 ,0474,263,344,1,2,53,25,106,78
23,Capital,001,0013 ,0475,272,344,1,5,41,15,128,87
23,Capital,001,0013 ,0476,247,344,1,1,57,20,102,67
23,Capital,001,0013 ,0477,255,344,3,3,50,15,110,77
23,Capital,001,0013 ,0478,276,344,0,6,60,24,116,76
23,Capital,001,0013 ,0479,263,344,1,3,55,13,110,84
23,Capital,001,0013 ,0480,261,344,2,4,43,18,125,73
23,Capital,001,0013 ,0481,265,344,5,6,38,22,135,65
23,Capital,001,0013 ,0482,270,344,1,5,56,19,112,82
23,Capital,001,0013 ,0483,262,344,1,7,67,21,113,60
23,Capital,001,0013 ,0484,269,344,2,1,62,17,118,70
23,Capital,001,0013 ,0485,270,344,2,5,48,22,117,81
23,Capital,001,0013 ,0486,272,344,1,4,64,13,99,95
23,Capital,001,0013 ,0487,270,344,5,5,51,24,116,74
23,Capital,001,0013 ,0488,272,344,0,8,48,15,129,80
23,Capital,001,0013 ,0489,262,344,2,6,49,24,115,72
23,Capital,001,0013 ,0490,267,344,0,8,56,14,109,88
23,Capital,001,0013 ,0491,254,344,0,3,71,17,94,72
23,Capital,001,0013 ,0492,276,344,0,2,48,18,121,89
23,Capital,001,0013A,0493,268,345,6,3,58,20,109,75
23,Capital,001,0013A,0494,269,345,4,3,55,20,116,74
23,Capital,001,0013A,0495,245,345,6,10,34,20,119,66
23,Capital,001,0013A,0496,267,345,1,5,71,16,101,78
23,Capital,001,0013A,0497,263,345,4,3,65,17,102,75
23,Capital,001,0013A,0498,267,345,5,3,68,11,112,71
23,Capital,001,0013A,0499,264,345,0,10,59,21,113,71
23,Capital,001,0013A,0500,264,345,2,2,53,23,98,88
23,Capital,001,0013A,0501,266,345,0,5,71,23,100,72
23,Capital,001,0013A,0502,264,345,3,0,63,27,100,71
23,Capital,001,0013A,0503,251,345,7,0,44,20,88,92
23,Capital,001,0013A,0504,262,344,0,7,65,31,98,68
23,Capital,001,0013A,0505,265,344,1,6,78,15,97,74
23,Capital,001,0014 ,0506,276,349,1,3,45,12,137,81
23,Capital,001,0014 ,0507,267,349,0,3,58,21,110,78
23,Capital,001,0014 ,0508,283,349,6,2,38,18,138,83
23,Capital,001,0014 ,0509,270,350,0,3,65,11,98,96
23,Capital,001,0014 ,0510,282,349,1,1,51,20,125,85
23,Capital,001,0014 ,0511,268,349,1,2,50,17,120,80
23,Capital,001,0014 ,0512,252,349,2,11,47,15,127,61
23,Capital,001,0014 ,0513,276,349,1,7,42,11,135,87
23,Capital,001,0014 ,0514,264,349,2,6,64,13,119,66
23,Capital,001,0014 ,0515,261,349,1,6,49,17,99,95
23,Capital,001,0014 ,0516,272,348,2,5,48,11,115,96
23,Capital,001,0014 ,0517,258,348,0,4,40,18,123,77
23,Capital,001,0014 ,0518,267,348,2,6,41,12,98,114
23,Capital,001,0014 ,0519,271,348,1,3,47,13,103,107
23,Capital,001,0014 ,0520,258,348,1,2,48,19,106,84
23,Capital,001,0014 ,0521,271,349,0,2,48,20,114,89
23,Capital,001,0014 ,0522,276,348,1,4,39,19,146,71
23,Capital,001,0014 ,0523,287,348,2,4,42,18,132,93
23,Capital,001,0014 ,0524,278,348,0,6,40,22,109,107
23,Capital,001,0014 ,0525,279,348,1,7,50,17,122,89
23,Capital,001,0014 ,0526,263,348,1,5,48,21,128,65
23,Capital,001,0014 ,0527,274,348,2,4,67,15,109,81
23,Capital,001,0014 ,0528,282,348,2,1,47,21,138,74
23,Capital,001,0014 ,0529,261,348,2,5,38,18,109,94
23,Capital,001,0014 ,0530,287,348,2,5,59,23,120,83
23,Capital,001,0014 ,0531,261,348,0,7,59,14,104,84
23,Capital,001,0014 ,0532,288,348,3,9,40,31,119,95
23,Capital,001,0014 ,0533,262,348,0,5,46,12,103,101
23,Capital,001,0014 ,0534,272,348,0,6,58,28,104,82
23,Capital,001,0014 ,0535,251,348,1,4,54,12,85,99
23,Capital,001,0014 ,0536,277,348,1,6,57,19,111,89
23,Capital,001,0014 ,0537,259,348,1,4,52,13,115,78
23,Capital,001,0014 ,0538,288,348,2,3,74,19,110,83
23,Capital,001,0014 ,0539,283,348,4,4,51,19,127,82
23,Capital,001,0014 ,0540,264,348,1,8,67,15,93,88
23,Capital,001,0014 ,0541,269,348,1,6,58,12,109,89
23,Capital,001,0014 ,0542,276,348,0,3,55,24,114,83
23,Capital,001,0014 ,0543,274,348,3,9,46,11,133,81
23,Capital,001,0014 ,0544,274,348,2,4,66,8,110,88
23,Capital,001,0014 ,0545,284,348,0,5,50,11,102,121
23,Capital,001,0014 ,0546,280,348,2,5,53,9,148,68
23,Capital,001,0014 ,0547,268,348,1,1,74,11,101,81
23,Capital,001,0014 ,0548,265,348,3,4,51,14,110,87
23,Capital,001,0014 ,0549,277,348,1,2,50,10,106,110
23,Capital,001,0014 ,0550,267,348,0,6,63,14,112,78
23,Capital,001,0014 ,0551,262,348,1,6,47,13,134,67
23,Capital,001,0014 ,0552,273,348,0,7,54,17,127,75
23,Capital,001,0014 ,0553,272,348,0,2,56,15,107,94
23,Capital,001,0014 ,0554,271,348,2,5,55,25,110,79
23,Capital,001,0014 ,0555,266,348,3,5,43,17,114,89
23,Capital,001,0014 ,0556,255,348,2,1,49,9,102,93
23,Capital,001,0014 ,0557,284,348,3,5,44,17,133,87
23,Capital,001,0014 ,0558,283,348,0,1,55,20,122,86
23,Capital,001,0014 ,0559,256,348,1,2,57,18,115,65
23,Capital,001,0014 ,0560,278,348,1,3,58,19,130,70
23,Capital,001,0014A,0561,302,340,6,1,91,17,64,124
23,Capital,001,0014A,0562,274,340,1,2,86,11,54,122
23,Capital,001,0014A,0563,277,340,3,3,94,14,83,83
23,Capital,001,0014A,0564,286,341,2,4,87,14,64,119
23,Capital,001,0014A,0565,275,340,0,3,71,14,77,113
23,Capital,001,0014A,0566,281,341,1,3,71,16,89,104
23,Capital,001,0014A,0567,261,340,2,4,71,13,55,120
23,Capital,001,0014A,0568,274,340,1,4,84,12,77,100
23,Capital,001,0014B,0569,263,328,2,3,75,8,62,116
23,Capital,001,0014B,0570,265,327,1,2,64,19,51,130
23,Capital,001,0014B,0571,254,327,1,4,56,6,57,134
23,Capital,001,0014B,0572,269,327,3,5,52,10,59,145
23,Capital,001,0014B,0573,266,327,1,2,58,15,55,137
23,Capital,001,0014B,0574,280,327,0,4,63,4,70,143
23,Capital,001,0014B,0575,273,327,1,1,71,14,48,139
23,Capital,001,0014B,0576,264,327,0,3,71,13,71,109
23,Capital,001,0014B,0577,266,327,1,5,64,4,56,141
23,Capital,001,0014C,0578,283,344,2,2,76,11,55,139
23,Capital,001,0014C,0579,288,344,3,4,65,6,92,122
23,Capital,001,0014C,0580,266,344,4,4,75,8,60,119
23,Capital,001,0014C,0581,291,344,2,3,81,13,55,140
23,Capital,001,0014C,0582,289,344,2,3,77,7,75,128
23,Capital,001,0014C,0583,294,344,2,4,78,19,73,122
23,Capital,001,0014C,0584,280,343,4,7,74,9,57,136
23,Capital,001,0014C,0585,279,343,1,5,68,15,85,110
23,Capital,001,0014C,0586,283,343,2,1,80,8,70,123
23,Capital,001,0014C,0587,285,343,0,3,70,13,65,137
23,Capital,001,0014C,0588,292,343,1,3,81,12,73,125
23,Capital,001,0014C,0589,274,343,0,8,78,5,52,139
23,Capital,001,0014C,0590,263,343,2,4,67,4,60,130
23,Capital,001,0014C,0591,275,343,1,1,65,10,65,134
23,Capital,001,0014C,0592,283,343,2,2,58,9,52,162
23,Capital,001,0014C,0593,269,343,3,0,64,10,52,140
23,Capital,001,0014C,0594,279,343,2,2,82,13,60,122
23,Capital,001,0014D,0595,265,339,0,4,66,7,52,140
23,Capital,001,0014D,0596,262,338,0,1,47,11,71,133
23,Capital,001,0014D,0597,275,338,3,3,62,5,81,124
23,Capital,001,0014D,0598,265,338,0,9,68,7,63,127
23,Capital,001,0014D,0599,258,338,3,0,54,16,70,115
23,Capital,001,0014D,0600,268,338,1,4,57,12,81,117
23,Capital,001,0014D,0601,261,338,0,4,48,13,78,122
23,Capital,001,0014D,0602,247,338,0,4,53,14,60,120
23,Capital,001,0014D,0603,263,338,0,3,58,9,68,128
23,Capital,001,0014D,0604,258,338,2,4,68,4,56,128
23,Capital,001,0014D,0605,259,338,3,4,55,11,64,126
23,Capital,001,0014D,0606,264,338,2,2,65,8,69,120
23,Capital,001,0014D,0607,267,338,0,3,45,19,80,123
23,Capital,001,0015 ,0608,262,349,2,6,49,9,105,97
23,Capital,001,0015 ,0609,262,349,3,4,46,9,82,122
23,Capital,001,0015 ,0610,280,349,2,3,50,11,109,108
23,Capital,001,0015 ,0611,271,349,0,2,53,25,98,95
23,Capital,001,0015 ,0612,265,349,1,0,48,19,130,67
23,Capital,001,0015 ,0613,261,349,1,4,46,6,95,113
23,Capital,001,0015 ,0614,249,349,1,5,41,25,111,71
23,Capital,001,0015 ,0615,260,349,5,3,45,24,107,79
23,Capital,001,0015 ,0616,268,349,4,7,48,12,93,111
23,Capital,001,0015 ,0617,269,349,0,3,41,12,123,93
23,Capital,001,0015 ,0618,271,349,2,5,65,23,94,87
23,Capital,001,0015 ,0619,270,349,1,3,52,18,120,79
23,Capital,001,0015 ,0620,280,349,0,7,46,17,116,101
23,Capital,001,0015 ,0621,260,349,0,6,51,20,108,81
23,Capital,001,0015 ,0622,284,349,2,5,40,22,119,101
23,Capital,001,0015 ,0623,271,349,2,2,43,16,101,109
23,Capital,001,0015 ,0624,268,349,3,3,41,13,112,99
23,Capital,001,0015 ,0625,276,349,4,2,56,17,94,105
23,Capital,001,0015 ,0626,254,349,4,4,60,9,80,101
23,Capital,001,0015 ,0627,289,349,1,6,39,18,124,107
23,Capital,001,0015 ,0628,274,349,1,4,55,25,113,80
23,Capital,001,0015 ,0629,259,350,1,1,46,15,123,74
23,Capital,001,0015 ,0630,246,349,0,1,41,26,94,85
23,Capital,001,0015 ,0631,257,349,3,5,44,7,89,114
23,Capital,001,0015 ,0632,253,349,2,4,47,8,108,88
23,Capital,001,0015 ,0633,277,349,1,4,54,22,94,106
23,Capital,001,0015 ,0634,265,349,1,3,52,14,111,87
23,Capital,001,0015 ,0635,295,349,2,3,50,13,131,99
23,Capital,001,0015 ,0636,271,349,0,5,45,17,104,105
23,Capital,001,0015 ,0637,263,349,1,7,43,13,108,98
23,Capital,001,0015 ,0638,274,349,0,6,49,11,81,133
23,Capital,001,0015 ,0639,269,349,1,4,49,17,116,86
23,Capital,001,0015 ,0640,272,349,3,3,50,14,105,100
23,Capital,001,0015 ,0641,274,349,3,1,47,18,120,86
23,Capital,001,0015 ,0642,272,349,1,3,50,19,113,89
23,Capital,001,0015 ,0643,262,349,0,7,39,18,114,91
23,Capital,001,0015 ,0644,246,348,0,8,58,20,87,81
23,Capital,001,0015 ,0645,254,348,0,10,41,18,99,96
23,Capital,001,0015A,0646,286,346,1,7,66,13,108,98
23,Capital,001,0015A,0647,278,346,1,4,84,24,82,87
23,Capital,001,0015A,0648,283,346,1,7,75,23,73,111
23,Capital,001,0015A,0649,279,346,2,2,80,17,70,110
23,Capital,001,0015A,0650,295,346,2,2,68,18,97,110
23,Capital,001,0015A,0651,277,346,3,7,88,16,94,76
23,Capital,001,0015A,0652,285,346,0,3,63,16,86,120
23,Capital,001,0015A,0653,273,346,1,6,54,17,100,101
23,Capital,001,0015A,0654,291,346,3,4,74,11,91,112
23,Capital,001,0015A,0655,278,346,1,2,70,20,84,103
23,Capital,001,0015A,0656,279,346,3,3,79,18,83,96
23,Capital,001,0015A,0657,274,346,2,5,78,11,84,99
23,Capital,001,0015A,0658,283,346,1,5,79,27,81,95
23,Capital,001,0015A,0659,278,346,1,5,57,17,90,113
23,Capital,001,0015A,0660,291,347,1,4,78,10,94,108
23,Capital,001,0015A,0661,293,346,0,1,66,13,85,129
23,Capital,001,0015A,0662,276,346,2,5,51,12,79,132
23,Capital,001,0015A,0663,283,346,0,5,69,8,93,113
23,Capital,001,0015A,0664,281,346,2,5,72,16,77,114
23,Capital,001,0015A,0665,273,346,4,8,59,22,91,97
23,Capital,001,0015A,0666,275,346,2,8,77,21,82,93
23,Capital,001,0015A,0667,295,346,4,4,65,15,109,102
23,Capital,001,0015A,0668,269,346,1,9,67,15,81,105
23,Capital,001,0015A,0669,284,346,0,3,77,21,93,93
23,Capital,001,0015A,0670,267,346,1,7,78,17,75,96
23,Capital,001,0015A,0671,278,346,4,3,76,13,91,94
23,Capital,001,0015A,0672,285,346,3,6,68,10,85,119
23,Capital,001,0015A,0673,269,346,0,8,58,13,80,118
23,Capital,001,0015A,0674,294,346,1,5,61,18,109,105
23,Capital,001,0015A,0675,287,346,0,5,72,24,74,117
23,Capital,001,0015A,0676,266,345,4,7,59,11,97,95
23,Capital,001,0015A,0677,285,345,3,2,66,26,74,116
23,Capital,001,0015A,0678,279,345,1,7,59,12,83,124
23,Capital,001,0015A,0679,291,345,2,3,77,20,76,116
23,Capital,001,0015B,0680,281,349,4,7,64,11,103,99
23,Capital,001,0015B,0681,282,349,1,3,69,21,105,86
23,Capital,001,0015B,0682,277,349,2,2,56,11,112,96
23,Capital,001,0015B,0683,278,349,2,4,45,16,108,107
23,Capital,001,0015B,0684,286,349,1,3,67,18,111,89
23,Capital,001,0015B,0685,296,349,4,4,60,24,107,101
23,Capital,001,0015B,0686,279,349,2,4,66,15,74,122
23,Capital,001,0015B,0687,279,349,2,8,39,20,123,95
23,Capital,001,0015B,0688,274,349,2,5,51,12,95,114
23,Capital,001,0015B,0689,295,349,2,6,61,17,104,111
23,Capital,001,0015B,0690,293,349,3,3,58,17,96,119
23,Capital,001,0015B,0691,272,349,0,5,63,14,105,90
23,Capital,001,0015B,0692,272,349,1,7,71,16,100,84
23,Capital,001,0015B,0693,300,350,1,4,51,21,116,111
23,Capital,001,0015B,0694,295,349,0,7,54,26,110,105
23,Capital,001,0015B,0695,277,349,0,12,65,18,117,77
23,Capital,001,0015B,0696,292,349,1,2,68,19,89,115
23,Capital,001,0015B,0697,290,349,1,0,46,33,109,101
23,Capital,001,0015B,0698,297,349,4,1,57,18,117,101
23,Capital,001,0015B,0699,280,349,4,7,53,24,98,101
23,Capital,001,0015B,0700,258,349,2,5,52,13,83,108
23,Capital,001,0015B,0701,268,349,0,8,59,21,99,89
23,Capital,001,0015B,0702,280,349,2,5,77,15,113,73
23,Capital,001,0015B,0703,289,349,1,7,70,16,109,93
23,Capital,001,0015B,0704,276,349,0,6,48,23,118,87
23,Capital,001,0015B,0705,288,349,0,5,56,21,121,90
23,Capital,001,0015B,0706,281,349,0,2,66,16,82,117
23,Capital,001,0015B,0707,288,349,6,1,72,13,105,92
23,Capital,001,0015B,0708,265,349,0,6,47,21,90,107
23,Capital,001,0015B,0709,279,349,2,5,52,21,101,103
23,Capital,001,0015B,0710,305,349,2,3,63,17,122,101
23,Capital,001,0015B,0711,293,349,3,3,61,28,109,92
23,Capital,001,0015B,0712,287,349,2,4,57,22,97,109
23,Capital,001,0015B,0713,291,349,4,6,59,12,116,100
23,Capital,001,0015B,0714,280,349,2,12,52,17,120,89
23,Capital,001,0015B,0715,305,349,3,4,40,14,136,112
23,Capital,001,0015B,0716,290,349,1,6,61,19,104,105
23,Capital,001,0015B,0717,283,349,3,8,64,22,83,111
23,Capital,001,0015B,0718,274,349,1,5,74,6,104,89
23,Capital,001,0015B,0719,263,349,1,1,63,10,85,104
23,Capital,001,0015B,0720,271,349,0,5,59,19,85,108
23,Capital,001,0015B,0721,296,349,1,5,60,13,115,107
23,Capital,001,0015B,0722,296,349,0,3,64,18,132,82
23,Capital,001,0015B,0723,270,349,2,6,45,22,122,79
23,Capital,001,0015B,0724,293,349,5,4,66,14,93,115
23,Capital,001,0015B,0725,289,349,4,3,51,21,100,113
23,Capital,001,0015B,0726,285,349,0,4,70,24,97,94
23,Capital,001,0015B,0727,282,349,0,3,65,14,99,104
23,Capital,001,0015B,0728,277,349,2,8,54,17,97,107
23,Capital,001,0015B,0729,280,349,1,4,56,20,89,114
23,Capital,001,0015B,0730,284,349,1,4,61,23,103,96
23,Capital,001,0015B,0731,292,349,1,5,59,22,90,120
23,Capital,001,0015B,0732,278,349,4,11,50,16,94,114
23,Capital,001,0015B,0733,290,349,5,4,62,20,126,77
23,Capital,001,0015B,0734,292,349,2,6,61,15,118,96
23,Capital,001,0015B,0735,262,349,3,15,45,21,100,93
23,Capital,001,0015B,0736,277,350,2,2,65,16,115,79
23,Capital,001,0015B,0737,281,349,2,5,57,14,111,97
23,Capital,001,0015B,0738,277,349,1,10,58,19,112,87
23,Capital,001,0015B,0739,290,348,5,3,53,24,105,103
23,Capital,001,0016 ,0740,274,343,1,1,55,18,138,62
23,Capital,001,0016 ,0741,274,343,1,4,51,26,129,67
23,Capital,001,0016 ,0742,262,343,1,6,41,26,141,53
23,Capital,001,0016 ,0743,275,343,1,4,39,33,151,51
23,Capital,001,0016 ,0744,277,343,3,2,43,22,155,54
23,Capital,001,0016 ,0745,270,343,3,4,37,23,162,45
23,Capital,001,0016 ,0746,282,343,2,4,55,15,135,75
23,Capital,001,0016 ,0747,276,342,1,5,45,22,154,54
23,Capital,001,0016 ,0748,273,342,2,2,46,17,154,54
23,Capital,001,0016 ,0749,270,342,3,1,48,31,143,45
23,Capital,001,0016 ,0750,296,342,1,4,36,25,184,50
23,Capital,001,0016 ,0751,265,342,1,8,48,17,141,58
23,Capital,001,0016 ,0752,276,342,1,4,44,28,139,64
23,Capital,001,0016 ,0753,263,342,1,3,47,23,142,50
23,Capital,001,0016 ,0754,254,342,1,6,31,16,161,45
23,Capital,001,0016 ,0755,260,342,2,7,45,21,122,70
23,Capital,001,0016 ,0756,256,343,1,5,40,21,138,56
23,Capital,001,0016 ,0757,273,342,1,7,45,24,141,62
23,Capital,001,0016 ,0758,260,342,2,9,39,22,156,41
23,Capital,001,0016 ,0759,280,342,3,3,42,15,168,52
23,Capital,001,0016 ,0760,271,342,2,1,52,10,150,57
23,Capital,001,0016 ,0761,263,342,0,4,47,14,159,43
23,Capital,001,0016 ,0762,263,342,2,14,41,19,148,53
23,Capital,001,0016 ,0763,241,342,5,2,46,19,154,17
23,Capital,001,0016 ,0764,269,342,0,3,55,24,141,49
23,Capital,001,0016 ,0765,254,342,1,3,51,29,108,65
23,Capital,001,0016 ,0766,272,342,3,3,47,20,146,56
23,Capital,001,0016 ,0767,248,342,0,10,41,22,140,45
23,Capital,001,0016 ,0768,270,342,1,2,57,22,125,65
23,Capital,001,0016 ,0769,260,342,3,4,32,19,164,42
23,Capital,001,0016 ,0770,261,342,3,4,48,25,132,53
23,Capital,001,0016 ,0771,266,342,0,11,44,24,133,65
23,Capital,001,0016 ,0772,255,342,2,3,38,15,157,43
23,Capital,001,0016 ,0773,280,342,6,0,26,24,175,49
23,Capital,001,0016 ,0774,266,342,2,5,53,21,127,63
23,Capital,001,0016 ,0775,277,342,4,2,47,18,151,57
23,Capital,001,0016 ,0776,269,342,3,5,49,23,135,59
23,Capital,001,0016 ,0777,269,342,1,3,39,20,151,58
23,Capital,001,0016 ,0778,274,342,2,4,49,19,146,58
23,Capital,001,0016 ,0779,268,342,1,2,44,22,150,51
23,Capital,001,0016 ,0780,269,342,4,3,48,29,133,55
23,Capital,001,0016A,0781,267,342,3,6,66,20,107,71
23,Capital,001,0016A,0782,275,342,5,8,49,22,135,64
23,Capital,001,0016A,0783,280,342,4,3,52,31,124,69
23,Capital,001,0016A,0784,276,342,3,5,52,16,149,56
23,Capital,001,0016A,0785,277,342,5,5,44,26,134,68
23,Capital,001,0016A,0786,275,342,0,11,48,23,133,71
23,Capital,001,0016A,0787,285,342,2,6,41,22,145,75
23,Capital,001,0016A,0788,277,342,1,5,49,17,151,59
23,Capital,001,0016A,0789,276,342,1,5,41,23,144,67
23,Capital,001,0016A,0790,294,342,3,6,59,15,137,80
23,Capital,001,0016A,0791,287,342,2,7,48,27,133,77
23,Capital,001,0016A,0792,278,342,7,10,57,18,145,51
23,Capital,001,0016A,0793,283,342,2,3,55,20,127,79
23,Capital,001,0016A,0794,267,342,1,5,34,25,150,57
23,Capital,001,0016A,0795,286,341,3,4,59,32,133,59
23,Capital,001,0016A,0796,282,341,3,1,53,29,121,76
23,Capital,001,0016A,0797,280,341,1,3,53,15,123,88
23,Capital,001,0016A,0798,275,341,3,4,40,20,122,90
23,Capital,001,0016A,0799,288,341,1,0,57,12,144,74
23,Capital,001,0016A,0800,282,341,0,4,49,31,132,70
23,Capital,001,0016A,0801,287,341,5,4,38,21,150,73
23,Capital,001,0016A,0802,276,341,1,2,47,20,136,72
23,Capital,001,0016A,0803,292,341,1,4,55,20,138,78
23,Capital,001,0016A,0804,277,341,1,4,53,25,130,68
23,Capital,001,0016A,0805,283,341,2,3,48,22,148,63
23,Capital,001,0016A,0806,283,341,3,6,64,20,113,83
23,Capital,001,0016A,0807,285,341,4,1,58,24,139,60
23,Capital,001,0016A,0808,281,341,2,5,70,16,122,71
23,Capital,001,0016A,0809,283,341,2,10,53,28,126,74
23,Capital,001,0016A,0810,272,341,1,3,52,19,137,63
23,Capital,001,0016A,0811,285,341,1,4,60,27,129,68
23,Capital,001,0016A,0812,284,341,0,2,51,22,138,73
23,Capital,001,0016A,0813,262,341,4,6,38,21,132,67
23,Capital,001,0016A,0814,289,341,1,4,49,22,140,77
23,Capital,001,0016A,0815,283,341,0,3,61,17,139,66
23,Capital,001,0016A,0816,284,341,4,5,46,25,131,78
23,Capital,001,0017 ,0817,275,349,3,5,72,27,104,69
23,Capital,001,0017 ,0818,277,349,0,9,46,16,113,102
23,Capital,001,0017 ,0819,269,349,1,6,60,17,111,80
23,Capital,001,0017 ,0820,261,349,1,2,57,18,102,83
23,Capital,001,0017 ,0821,262,349,2,5,62,20,127,51
23,Capital,001,0017 ,0822,275,349,2,7,56,25,127,65
23,Capital,001,0017 ,0823,287,349,2,1,48,21,133,83
23,Capital,001,0017 ,0824,274,349,3,4,64,14,124,69
23,Capital,001,0017 ,0825,273,349,1,5,46,18,122,86
23,Capital,001,0017 ,0826,287,349,1,4,53,19,147,67
23,Capital,001,0017 ,0827,284,349,1,3,52,24,135,72
23,Capital,001,0017 ,0828,270,349,4,5,55,21,121,69
23,Capital,001,0017 ,0829,267,350,3,2,41,19,159,45
23,Capital,001,0017 ,0830,282,349,2,5,56,18,130,76
23,Capital,001,0017 ,0831,274,349,1,5,48,19,151,55
23,Capital,001,0017 ,0832,266,349,1,7,55,11,131,68
23,Capital,001,0017 ,0833,268,349,1,4,45,21,128,73
23,Capital,001,0017 ,0834,275,349,1,3,46,21,144,63
23,Capital,001,0017 ,0835,259,349,1,7,47,12,119,80
23,Capital,001,0017 ,0836,269,349,0,3,51,14,117,87
23,Capital,001,0017 ,0837,269,349,3,3,51,20,144,51
23,Capital,001,0017 ,0838,278,348,1,4,60,25,113,79
23,Capital,001,0017 ,0839,264,348,2,8,62,13,107,80
23,Capital,001,0017 ,0840,267,348,2,7,52,22,113,78
23,Capital,001,0017 ,0841,277,348,4,9,58,18,129,68
23,Capital,001,0017 ,0842,282,348,3,4,37,14,144,84
23,Capital,001,0017 ,0843,272,348,3,5,47,20,132,70
23,Capital,001,0017 ,0844,268,348,4,5,52,19,138,55
23,Capital,001,0017 ,0845,278,348,0,4,48,24,128,78
23,Capital,001,0017 ,0846,275,348,2,6,51,30,117,75
23,Capital,001,0017 ,0847,270,348,1,7,49,25,119,76
23,Capital,001,0017 ,0848,274,348,2,5,50,19,131,72
23,Capital,001,0017 ,0849,277,348,1,7,47,21,139,69
23,Capital,001,0017 ,0850,274,348,0,5,63,17,120,74
23,Capital,001,0017 ,0851,268,348,1,3,53,20,118,76
23,Capital,001,0017 ,0852,270,348,5,4,60,17,121,67
23,Capital,001,0017 ,0853,280,348,1,1,57,25,128,69
23,Capital,001,0017 ,0854,269,348,1,7,65,15,101,87
23,Capital,001,0017 ,0855,271,348,2,1,45,13,125,86
23,Capital,001,0017 ,0856,270,348,3,7,45,17,126,79
23,Capital,001,0017 ,0857,274,348,0,4,41,28,137,68
23,Capital,001,0017 ,0858,255,348,2,4,51,23,99,80
23,Capital,001,0017 ,0859,271,348,1,2,67,12,108,83
23,Capital,001,0017 ,0860,269,348,2,7,46,16,129,76
23,Capital,001,0017 ,0861,275,348,1,11,47,24,126,77
23,Capital,001,0017 ,0862,273,348,2,5,41,23,154,53
23,Capital,001,0017A,0863,299,350,3,5,49,19,173,55
23,Capital,001,0017A,0864,283,350,2,3,27,19,162,73
23,Capital,001,0017A,0865,296,350,0,5,44,21,170,61
23,Capital,001,0017A,0866,291,350,1,5,41,21,167,61
23,Capital,001,0017A,0867,289,350,5,6,42,12,170,60
23,Capital,001,0017A,0868,284,350,1,3,44,24,147,68
23,Capital,001,0017A,0869,283,350,1,4,45,26,151,60
23,Capital,001,0017A,0870,285,350,5,6,38,28,161,53
23,Capital,001,0017A,0871,302,350,4,3,36,27,194,41
23,Capital,001,0017A,0872,288,350,1,8,46,27,148,66
23,Capital,001,0017A,0873,282,350,5,3,40,25,150,62
23,Capital,001,0017A,0874,288,350,2,5,46,22,162,56
23,Capital,001,0017A,0875,295,350,0,5,37,24,184,50
23,Capital,001,0017A,0876,292,350,4,9,38,25,159,66
23,Capital,001,0017A,0877,284,350,1,2,32,20,155,76
23,Capital,001,0017A,0878,292,350,2,1,36,30,167,57
23,Capital,001,0017A,0879,285,350,0,4,40,24,157,64
23,Capital,001,0017A,0880,274,350,1,7,37,17,150,69
23,Capital,001,0017A,0881,294,350,3,6,50,21,158,62
23,Capital,001,0017A,0882,301,350,3,5,36,32,179,51
